"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"60137","","15","Воронежская область","Tinkoff Pro","975","33","Кино","2022-03-27","68","0","1","0","0","0","0","0","0","0","0","0","0","0"
"423","F","14","Республика Татарстан","No bundle","","","Кино","2022-03-04","282","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1507","F","16","Краснодарский край","No bundle","456","58","Кино","2022-08-24","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"78377","M","17","Челябинская область","No bundle","1280","60","Путешествия","2022-07-05","6266","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30675","F","17","Самарская область","No bundle","680","72","Вкусвилл","2022-12-06","98","0","0","1","0","0","0","0","0","0","0","0","0","0"
"54364","M","16","Москва","No bundle","177","54","Игры","2022-12-14","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"7241","F","17","Астраханская область","No bundle","463","67","Кино","2022-12-23","352","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2390","M","17","Рязанская область","No bundle","380","84","Топливо","2022-12-16","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2390","M","17","Рязанская область","No bundle","380","84","Топливо","2022-11-27","105","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30151","M","15","Брянская область","No bundle","42","117","Путешествия","2022-05-27","12381","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9582","M","17","Томская область","No bundle","882","90","Кино","2022-01-01","300","0","1","0","0","0","0","0","0","0","0","0","0","0"
"34526","M","17","Москва","Tinkoff Pro","807","70","Кино","2022-06-19","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"90426","F","16","Омская область","No bundle","381","65","Кино","2022-01-02","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"39241","F","17","Самарская область","No bundle","460","75","Концерты","2022-03-31","305","0","0","0","0","0","1","0","0","0","0","0","0","0"
"32192","F","15","Камчатский край","No bundle","203","86","Кино","2022-11-26","376","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20215","M","16","Красноярский край","Tinkoff Premium","1467","65","Топливо","2022-10-30","305","1","0","0","0","0","0","0","0","0","0","0","0","0"
"67515","M","14","Республика Башкортостан","No bundle","1343","84","Кино","2022-07-05","40","0","1","0","0","0","0","0","0","0","0","0","0","0"
"72443","F","16","Московская область","Tinkoff Pro","412","58","Путешествия","2022-02-12","2896","0","0","0","1","0","0","0","0","0","0","0","0","0"
"18381","M","17","Приморский край","No bundle","1062","66","Кино","2022-06-12","202","0","1","0","0","0","0","0","0","0","0","0","0","0"
"17719","M","16","Санкт-Петербург","No bundle","502","45","Кино","2022-02-22","319","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50942","M","17","Пермский край","No bundle","2355","57","Кино","2022-02-18","376","0","1","0","0","0","0","0","0","0","0","0","0","0"
"69570","M","16","Московская область","No bundle","468","45","Топливо","2022-11-04","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"53806","M","14","Московская область","No bundle","52","273","Игры","2022-12-09","18","0","0","0","0","0","0","1","0","0","0","0","0","0"
"17894","M","17","Московская область","Tinkoff Pro","884","123","Кино","2022-02-20","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23908","M","14","Свердловская область","No bundle","1731","85","Путешествия","2022-11-11","2897","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8376","M","17","Краснодарский край","No bundle","650","71","Путешествия","2022-12-25","3688","0","0","0","1","0","0","0","0","0","0","0","0","0"
"78070","M","17","Санкт-Петербург","Tinkoff Premium","2190","65","Концерты","2022-05-27","469","0","0","0","0","0","1","0","0","0","0","0","0","0"
"89626","M","16","Иркутская область","No bundle","1578","61","Кино","2022-12-21","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"57077","F","16","Санкт-Петербург","No bundle","901","87","Путешествия","2022-09-28","824","0","0","0","1","0","0","0","0","0","0","0","0","0"
"58284","F","17","Москва","No bundle","266","169","Путешествия","2022-10-10","794","0","0","0","1","0","0","0","0","0","0","0","0","0"
"75690","M","17","Кемеровская область","No bundle","490","102","Цветы","2022-11-27","667","0","0","0","0","0","0","0","0","0","0","0","1","0"
"90916","F","16","Волгоградская область","No bundle","540","74","Кино","2022-11-24","131","0","1","0","0","0","0","0","0","0","0","0","0","0"
"26312","M","17","Пермский край","No bundle","592","76","Игры","2022-10-21","94","0","0","0","0","0","0","1","0","0","0","0","0","0"
"945","M","17","Ивановская область","Tinkoff Pro","460","205","Топливо","2022-12-23","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"44882","","17","Владимирская область","Tinkoff Pro","343","51","Кино","2022-01-05","84","0","1","0","0","0","0","0","0","0","0","0","0","0"
"62690","M","17","Ханты-Мансийский автономный округ","Tinkoff Pro","708","64","Кино","2022-05-15","246","0","1","0","0","0","0","0","0","0","0","0","0","0"
"89975","M","17","Ростовская область","No bundle","305","121","Топливо","2022-05-12","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"53132","F","17","Белгородская область","No bundle","1154","89","Кино","2022-01-24","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"42014","M","16","Московская область","No bundle","845","63","Вкусвилл","2022-12-06","90","0","0","1","0","0","0","0","0","0","0","0","0","0"
"67672","M","14","Тульская область","No bundle","8","227","Красота","2022-08-17","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2689","M","17","Республика Коми","No bundle","1337","64","Кино","2022-07-18","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"95090","M","16","Москва","No bundle","358","81","Кино","2022-02-23","554","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50230","M","17","Новосибирская область","Tinkoff Pro","720","55","Путешествия","2022-02-23","2032","0","0","0","1","0","0","0","0","0","0","0","0","0"
"98913","","17","Санкт-Петербург","No bundle","464","110","Концерты","2022-03-22","1173","0","0","0","0","0","1","0","0","0","0","0","0","0"
"94217","F","16","Москва","Tinkoff Premium","1336","111","Путешествия","2022-09-29","493","0","0","0","1","0","0","0","0","0","0","0","0","0"
"33033","M","17","Москва","No bundle","960","55","Кино","2022-04-22","268","0","1","0","0","0","0","0","0","0","0","0","0","0"
"48040","M","17","Краснодарский край","No bundle","1993","75","Путешествия","2022-08-23","782","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4737","M","17","Ставропольский край","No bundle","101","97","Кино","2022-03-06","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"19127","M","15","Москва","No bundle","743","59","Кино","2022-04-15","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"45853","M","17","Воронежская область","No bundle","900","62","Топливо","2022-11-05","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"31645","F","14","Калининградская область","No bundle","197","61","Кино","2022-03-19","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"71482","F","16","Московская область","No bundle","839","84","Путешествия","2022-10-13","2291","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8189","M","16","Республика Татарстан","No bundle","21","112","Игры","2022-11-23","82","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1647","M","17","Нижегородская область","No bundle","733","54","Кино","2022-02-17","84","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32211","F","17","Краснодарский край","No bundle","1202","78","Топливо","2022-12-13","234","1","0","0","0","0","0","0","0","0","0","0","0","0"
"99411","M","17","Москва","No bundle","476","81","Вкусвилл","2022-12-14","399","0","0","1","0","0","0","0","0","0","0","0","0","0"
"57361","F","17","Новосибирская область","No bundle","799","103","Топливо","2022-11-13","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"76020","F","17","Санкт-Петербург","No bundle","185","61","Путешествия","2022-07-16","986","0","0","0","1","0","0","0","0","0","0","0","0","0"
"75328","M","15","Пермский край","No bundle","406","87","Кино","2022-04-30","430","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8385","M","16","Москва","No bundle","183","226","Топливо","2022-09-28","234","1","0","0","0","0","0","0","0","0","0","0","0","0"
"28141","F","16","Московская область","No bundle","","","Кино","2022-01-16","296","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25868","M","16","Алтайский край","No bundle","417","89","Кино","2022-04-30","282","0","1","0","0","0","0","0","0","0","0","0","0","0"
"44616","F","14","Вологодская область","No bundle","103","55","Кино","2022-08-11","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"42752","M","14","Санкт-Петербург","Tinkoff Pro","469","318","Концерты","2022-11-27","235","0","0","0","0","0","1","0","0","0","0","0","0","0"
"95949","F","17","Ростовская область","No bundle","418","69","Топливо","2022-07-30","153","1","0","0","0","0","0","0","0","0","0","0","0","0"
"63175","M","17","Республика Калмыкия","No bundle","744","88","Путешествия","2022-11-20","2366","0","0","0","1","0","0","0","0","0","0","0","0","0"
"42590","M","17","Пермский край","No bundle","935","60","Путешествия","2022-06-08","3606","0","0","0","1","0","0","0","0","0","0","0","0","0"
"79687","M","17","Санкт-Петербург","No bundle","231","50","Кино","2022-02-27","84","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2296","F","15","Республика Татарстан","No bundle","132","120","Кино","2022-11-30","56","0","1","0","0","0","0","0","0","0","0","0","0","0"
